major_code,major_name,subject_group,point,note,year,university_code,university_name
EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),A00; A01,24.47,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EE-E8,Kỹ thuật Điều khiển - Tự động hoá (CT tiên tiến),A00; A01,26.74,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EE-EP,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),A00; A01; D29,25.14,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EM1,Quản lý năng lượng,A00; A01; D01,24.98,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EM2,Quản lý Công nghiệp,A00; A01; D01,25.39,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EM3,Quản trị Kinh doanh,A00; A01; D01,25.83,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EM4,Kế toán,A00; A01; D01,25.52,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EM5,Tài chính-Ngân hàng,A00; A01; D01,25.75,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EM-E13,Phân tích kinh doanh (CT tiên tiến),A01; D01; D07,25.47,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),A01; D01; D07,25.69,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ET1,Kỹ thuật Điện tử-Viễn thông,A00; A01,26.46,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ET2,Kỹ thuật Y sinh,A00; A01; B00,25.04,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),A00; A01,25.73,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),A00; A01,25.99,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ET-E5,Kỹ thuật Y sinh (CT tiên tiến),A00; A01,23.7,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ET-E9,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),A00; A01; D28,26.45,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),A00; A01; D26,24.3,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EV1,Kỹ thuật Môi trường,A00; B00; D07,21,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
EV2,Quản lý Tài nguyên và Môi trường,A00; B00; D07,21,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
FL1,Tiếng Anh KHKT và Công nghệ,D01,25.45,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
FL2,Tiếng Anh chuyên nghiệp quốc tế (liên kết với ĐH Plymouth Marjon-Vương quốc Anh),D01,25.17,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
HE1,Kỹ thuật Nhiệt,A00; A01,23.94,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
IT1,CNTT: Khoa học Máy tính,A00; A01,29.42,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
IT2,CNTT: Kỹ thuật Máy tính,A00; A01,28.29,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
IT-E10,Khoa học dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),A00; A01,28.8,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
IT-E15,An toàn không gian số - Cyber security (CT tiên tiến),A00; A01,28.05,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
IT-E6,Công nghệ Thông tin Việt – Nhật (tăng cường tiếng Nhật),A00; A01; D28,27.64,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),A00; A01,28.16,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
IT-EP,Công nghệ Thông tin Việt-Pháp (tăng cường tiếng Pháp),A00; A01; D29,27.32,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ME1,Kỹ thuật Cơ điện tử,A00; A01,26.75,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ME2,Kỹ thuật Cơ khí,A00; A01,24.96,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),A00; A01,25.47,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ME-GU,Cơ khí Chế tạo máy – hợp tác với trường ĐH Griffith (Australia),A00; A01,23.32,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),A00; A01; D26,24.02,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
ME-NUT,Cơ điện tử - hợp tác với ĐHCN Nagaoka (Nhật Bản),A00; A01; D28,23.85,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
MI1,Toán-Tin,A00; A01,27.21,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
MI2,Hệ thống Thông tin quản lý,A00; A01,27.06,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
MS1,Kỹ thuật Vật liệu,A00; A01; D07,23.25,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
MS2,Kỹ thuật Vi điện tử và Công nghệ nano,A00; A01; D07,26.18,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
MS3,Công nghệ vật liệu Polyme và Compozit,A00; A01; D07,23.7,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
MS-E3,Khoa học và Kỹ thuật Vật liệu (CT tiên tiến),A00; A01; D07,21.5,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
PH1,Vật lý Kỹ thuật,A00; A01,24.28,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
PH2,Kỹ thuật Hạt nhân,A00; A01; A02,22.31,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
PH3,Vật lý Y khoa,A00; A01; A02,24.02,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TE1,Kỹ thuật Ô tô,A00; A01,26.48,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TE2,Kỹ thuật Cơ khí động lực,A00; A01,25.31,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TE3,Kỹ thuật Hàng không,A00; A01,25.5,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TE-E2,Kỹ thuật Ô tô (CT tiên tiến),A00; A01,25,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TE-EP,Cơ khí hàng không (Chương trình Việt - Pháp PFIEV),A00; A01; D29,23.7,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TROY-BA,Quản trị Kinh doanh - ĐH Troy (Hoa Kỳ),A00; A01; D01,23.7,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TROY-IT,Khoa học Máy tính - ĐH Troy (Hoa Kỳ),A00; A01; D01,24.96,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
TX1,Công nghệ Dệt May,A00; A01; D07,21.4,,2023.0,BKA,Đại Học Bách Khoa Hà Nội
7510605,Logistics và Quản lý chuỗi cung ứng,A00; C00; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7340120,Kinh doanh quốc tế,A00; C00; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7810201,Quản trị khách sạn,C00; C20; D15; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7810103,Quản trị dịch vụ du lịch và lữ hành,C00; C20; D15; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7340101,Quản trị kinh doanh,A00; C00; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7340201,Tài chính - Ngân hàng,A00; A01; C14; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7340301,Kế toán,A00; A01; C14; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7340115,Marketing,A00; C00; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7220201,Ngôn ngữ Anh,A01; D01; D15; D66,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7220204,Ngôn ngữ Trung Quốc,C00; C19; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7310608,Đông phương học,C00; C19; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7480201,Công nghệ thông tin,A00; A01; C01; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7510205,Công nghệ kỹ thuật ô tô,A00; A01; C01; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; C01; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7510102,Công nghệ kỹ thuật còng trình xây dựng,A00; A01; C01; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7510201,Công nghệ kỹ thuật cơ khí,A00; A01; C01; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7380101,Luật,A00; C00; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7720201,Dược học,A00; A02; B00; B08,21,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7720301,Điều dưỡng,A02; B00; B03; C08,19,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7310401,Tâm lý học,C00; C19; C20; D01,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7510401,Công nghệ kỹ thuật hóa học,A00; B00; C02; D07,15,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7510605TN,Logistics và quản lý chuỗi cung ứng (Cử nhân tài năng),A00; C00; C20; D01,20,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7340301TN,Kế toán (Cử nhân tài năng),A00; A01; C14; D01,20,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7340101TN,Quản trị kinh doanh (Cử nhân tài năng),A00; C00; C20; D01,20,,2023.0,BVU,Đại Học Bà Rịa – Vũng Tàu
7720201,Dược học,A00; B00; D07; D90,21,,2023.0,DAD,Đại Học Đông Á
7720301,Điều dưỡng,A00; B00; B08; D90,19,,2023.0,DAD,Đại Học Đông Á
7720302,Hộ sinh,A00; B00; B08; D90,19,,2023.0,DAD,Đại Học Đông Á
7720401,Dinh dưỡng,A00; B00; B08; D90,15,,2023.0,DAD,Đại Học Đông Á
7220201,Ngôn ngữ Anh,A01; D01; D78; D90,15,,2023.0,DAD,Đại Học Đông Á
7220204,Ngôn ngữ Trung Quốc,A01; D01; D04; D78,15,,2023.0,DAD,Đại Học Đông Á
7220209,Ngôn ngữ Nhật,A01; D01; D06; D78,15,,2023.0,DAD,Đại Học Đông Á
7220210,Ngôn ngữ Hàn Quốc,A01; D01; D78; DD2,15,,2023.0,DAD,Đại Học Đông Á
7220101 DN,Tiếng Việt và Văn hóa Việt Nam,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7229042,Quản lý văn hoá,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7310206,Quan hệ quốc tế,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7310401,Tâm lý học,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7320104,Truyền thông đa phương tiện,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340101,Quản trị kinh doanh,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340114 DN,Digital Marketing,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340115,Marketing,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340120,Kinh doanh quốc tế,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340122,Thương mại điện tử,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340201,Tài chính - Ngân hàng,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340301,Kế toán,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340404,Quản trị nhân lực,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340406,Quản trị văn phòng,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7380101,Luật,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7380107,Luật kinh tế,A00; C00; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7210404,Thiết kế thời trang,A00; A01; V00; V01,15,,2023.0,DAD,Đại Học Đông Á
7340123 DN,Kinh doanh thời trang và dệt may,A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7480106,Kỹ thuật máy tính,A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7480107,Trí tuệ nhân tạo,A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7480201,Công nghệ thông tin,A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510103,Công nghệ kỹ thuật xây dựng,A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510205,Công nghệ kỹ thuật ô tô,A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510303,Công nghệ kỹ thuật điều khiển và tự động hoá,A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510605,Logistics và quản lý chuỗi cung ứng,A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7540101,Công nghệ thực phẩm,A00; B00; B08; D01,15,,2023.0,DAD,Đại Học Đông Á
7620101,Nông nghiệp,A00; B00; B08; D01,15,,2023.0,DAD,Đại Học Đông Á
7810103,Quản trị dịch vụ du lịch và lữ hành,C00; D01; D78; D90,15,,2023.0,DAD,Đại Học Đông Á
7810201,Quản trị khách sạn,C00; D01; D78; D90,15,,2023.0,DAD,Đại Học Đông Á
7810202,Quản trị nhà hàng và Dịch vụ ăn uống,C00; D01; D78; D90,15,,2023.0,DAD,Đại Học Đông Á
7220201 DL,Ngôn ngữ Anh (Phân hiệu tại Đak Lăk),A01; D01; D78; D90,15,,2023.0,DAD,Đại Học Đông Á
7220204 DL,Ngôn ngữ Trung Quốc (Phân hiệu tại Đăk Lăk),A01; D01; D04; D78,15,,2023.0,DAD,Đại Học Đông Á
7220209 DL,Ngôn ngữ Nhật (Phân hiệu tại Đak Lăk),A01; D01; D06; D78,15,,2023.0,DAD,Đại Học Đông Á
7220210 DL,Ngôn ngữ Hàn Quốc (Phân hiệu tại Đăk Lăk),A01; D01; D78; DD2,15,,2023.0,DAD,Đại Học Đông Á
7340101 DL,Quản trị kinh doanh (Phân hiệu tại Đăk Lăk),A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340114 DL,Digital Marketing (Phân hiệu tại Đăk Lăk),A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340115 DL,Marketing (Phân hiệu tại Đăk Lăk),A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7340301 DL,Kế toán (Phân hiệu tại Đăk Lăk),A00; A01; D01; D78,15,,2023.0,DAD,Đại Học Đông Á
7480106 DL,Kỹ thuật máy tính (Phân hiệu tại Đăk Lăk),A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7480201 DL,Công nghệ thông tin (Phân hiệu tại Đăk Lăk),A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510103 DL,Công nghệ kỹ thuật xây dựng (Phân hiệu tại Đăk Lăk),A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510205 DL,Công nghệ kỹ thuật ô tô (Phân hiệu tại Đăk Lăk),A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510301 DL,"Công nghệ kỹ thuật điện, điện tử (Phân hiệu tại Đăk Lăk)",A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7510605 DL,Logistics và QL chuỗi cung ứng (Phân hiệu tại Đăk Lăk),A00; A01; D01; D90,15,,2023.0,DAD,Đại Học Đông Á
7540101 DL,Công nghệ thực phẩm (Phân hiệu tại Đăk Lăk),A00; B00; B08; D01,15,,2023.0,DAD,Đại Học Đông Á
7620101 DL,Nông nghiệp (Phân hiệu tại Đăk Lăk),A00; B00; B08; D01,15,,2023.0,DAD,Đại Học Đông Á
7720301 DL,Điều dưỡng (Phân hiệu tại Đăk Lăk),A00; B00; B08; D90,19,,2023.0,DAD,Đại Học Đông Á
7810103 DL,Quản trị dịch vụ du lịch và lữ hành (Phân hiệu tại Đăk Lăk),C00; D01; D78; D90,15,,2023.0,DAD,Đại Học Đông Á
7810201 DL,Quản trị khách sạn (Phân hiệu tại Đăk Lăk),C00; D01; D78; D90,15,,2023.0,DAD,Đại Học Đông Á
7340114 UK,Digital Marketing (LIVERPOOL JM - ANH QUỐC),A00; D01,15,,2023.0,DAD,Đại Học Đông Á
7340120 UK,Kinh doanh quốc tế (LIVERPOOL JM - ANH QUỐC),A00; D01,15,,2023.0,DAD,Đại Học Đông Á
7340101 UK,Quản trị kinh doanh (NOTTINGHAM TRENT - ANH QUỐC),A00; D01,15,,2023.0,DAD,Đại Học Đông Á
7340301 US,Kế toán (ANGELO STATE - HOA KỲ),A00; D01,15,,2023.0,DAD,Đại Học Đông Á
7340120 US,Kinh doanh quốc tế (ANGELO STATE - HOA KỲ),A00; D01,15,,2023.0,DAD,Đại Học Đông Á
7340115 US,Marketing (ANGELO STATE -HOA KỲ),A00; D01,15,,2023.0,DAD,Đại Học Đông Á
7810201 KR,Quản trị khách sạn (KEIMYUNG - HÀN QUỐC),C00; D01,15,,2023.0,DAD,Đại Học Đông Á
7220210 KR,Ngôn ngữ Hàn Quốc (KEIMYUNG - HÀN QUỐC),C00; D01,15,,2023.0,DAD,Đại Học Đông Á
7810103 KR,Quản trị DV du lịch và lữ hành (KEIMYUNG - HÀN QUỐC),C00; D01,15,,2023.0,DAD,Đại Học Đông Á
7720301,Điều dưỡng,A02; B00; B03; D08,19,,2023.0,DCL,Đại Học Cửu Long
7720601,Kỹ thuật xét nghiệm y học,A00; B00; B03; D07,19,,2023.0,DCL,Đại Học Cửu Long
7720201,Dược học,A00; B00; C08; D07,21,,2023.0,DCL,Đại Học Cửu Long
7210403,Thiết kế đồ họa,A00; A01; C04; D01,15,,2023.0,DCL,Đại Học Cửu Long
7220201,Ngôn ngữ Anh,A01; D01; D14; D15,15,,2023.0,DCL,Đại Học Cửu Long
7220101,Tiếng Việt & Văn hóa Việt Nam,C00; D01; D14; D15,15,,2023.0,DCL,Đại Học Cửu Long
7310608,Đông phương học,A01; C00; D01; D14,15,,2023.0,DCL,Đại Học Cửu Long
7760101,Công tác xã hội,A01; C00; C01; D01,15,,2023.0,DCL,Đại Học Cửu Long
7810103,Quản trị dịch vụ du lịch & lữ hành,A00; A01; C00; D01,15,,2023.0,DCL,Đại Học Cửu Long
7380101,Luật,A00; A01; C00; D01,15,,2023.0,DCL,Đại Học Cửu Long
7380107,Luật kinh tế,A00; A01; C00; D01,15,,2023.0,DCL,Đại Học Cửu Long
7340101,Quản trị kinh doanh,A00; A01; D01; C04,15,,2023.0,DCL,Đại Học Cửu Long
7340121,Kinh doanh thương mại,A00; A01; D01; C04,15,,2023.0,DCL,Đại Học Cửu Long
7340301,Kế toán,A00; A01; D01; C04,15,,2023.0,DCL,Đại Học Cửu Long
7340201,Tài chính Ngân hàng,A00; A01; D01; C04,15,,2023.0,DCL,Đại Học Cửu Long
7480201,Công nghệ thông tin,A00; A01; D01; D07,15,,2023.0,DCL,Đại Học Cửu Long
7510205,Công nghệ kỹ thuật ô tô,A00; A01; D01; C01,15,,2023.0,DCL,Đại Học Cửu Long
7510201,Công nghệ kỹ thuật cơ khí,A00; A01; D01; C01,15,,2023.0,DCL,Đại Học Cửu Long
7510102,Công nghệ kỹ thuật công trình xây dựng (Thiết kế kiến trúc xây dựng),A00; A01; D01; C01,15,,2023.0,DCL,Đại Học Cửu Long
7580205,Kỹ thuật xây dựng công trình giao thông,A00; A01; D01; C01,15,,2023.0,DCL,Đại Học Cửu Long
7510301,"Công nghệ kỹ thuật điện, điện tử",A00; A01; D01; C01,15,,2023.0,DCL,Đại Học Cửu Long
7540101,Công nghệ thực phẩm,A00; A01; B00; C01,15,,2023.0,DCL,Đại Học Cửu Long
7420201,Công nghệ sinh học,A00; A01; B00; B03,15,,2023.0,DCL,Đại Học Cửu Long
7620301,Nuôi trồng thủy sản,A00; A01; B00; B03,15,,2023.0,DCL,Đại Học Cửu Long
7620109,Nông học,A00; A01; B00; B03,15,,2023.0,DCL,Đại Học Cửu Long
7620112,Bảo vệ thực vật,A00; A01; B00; B03,15,,2023.0,DCL,Đại Học Cửu Long
7640101,Thú y,A00; A01; B00; B03,15,,2023.0,DCL,Đại Học Cửu Long
7140202,Giáo dục Tiểu học,A00; D01; B03; C00,23,,2023.0,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum
7310205,Quản lý nhà nước,A00; A09; D01; C00,15,,2023.0,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum
7340101,Quản trị kinh doanh,A00; A09; D01; C00,15,,2023.0,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum
7340201,Tài chính - Ngân hàng,A00; A09; D01; C00,15,,2023.0,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum
7340301,Kế toán,A00; A09; D01; C00,15,,2023.0,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum
7380107,Luật kinh tế,A00; A09; D01; C00,15,,2023.0,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum
7480201,Công nghệ thông tin,A00; A01; D07; D01,15,,2023.0,DDP,Phân Hiệu Đại Học Đà Nẵng tại Kon Tum
7140231,Sư phạm tiếng Anh,D01,27.17,N1 ≥ 9.6;TTNV ≤ 4,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7140233,Sư phạm tiếng Pháp,D03,21.79,TTNV ≤ 1,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7140233,Sư phạm tiếng Pháp,D01; D78; D96,22,,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7140234,Sư phạm tiếng Trung Quốc,D04,24.48,TTNV ≤ 9,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7140234,Sư phạm tiếng Trung Quốc,D01; D78; D96,24.98,,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220201,Ngôn ngữ Anh,D01; A01; D96; D78,23.22,N1 ≥ 7.2;TTNV ≤ 2,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220201KT,Ngôn ngữ Anh (Đào tạo 2 năm đầu tại Kon Tum),D01; A01; D96; D78,15.07,N1 ≥ 3;TTNV ≤ 6,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220202,Ngôn ngữ Nga,D02,15.04,TTNV ≤ 5,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220202,Ngôn ngữ Nga,D01; D96; D78,15.54,,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220203,Ngôn ngữ Pháp,D03,20.58,TTNV ≤ 4,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220203,Ngôn ngữ Pháp,D01; D78; D96,21.08,,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220204,Ngôn ngữ Trung Quốc,D04; D83,24.78,TTNV ≤ 1,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220204,Ngôn ngữ Trung Quốc,D01; D78,25.28,,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220209,Ngôn ngữ Nhật,D06,23.13,TTNV ≤ 1,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220209,Ngôn ngữ Nhật,D06,23.63,,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220210,Ngôn ngữ Hàn Quốc,D01; DD2; D96; D78,25.14,TTNV ≤ 1,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7220214,Ngôn ngữ Thái Lan,D01; D15; D96; D78,22.43,N1 ≥ 7.2;TTNV ≤ 2,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7310601,Quốc tế học,D01; D09; D96; D78,21.78,N1 ≥ 6.2;TTNV ≤ 2,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7310608,Đông phương học,D01; D06; D96; D78,21.81,TTNV ≤ 4,2023.0,DDF,Đại Học Ngoại Ngữ – Đại Học Đà Nẵng
7720115,Y học cổ truyền,A00; A02; B00,21,,2023.0,DDB,Đại Học Thành Đông
7720201,Dược học,A00; A02; B00,21,,2023.0,DDB,Đại Học Thành Đông
7720301,Điều dưỡng,A00; A02; B00,19,,2023.0,DDB,Đại Học Thành Đông
7720401,Dinh dưỡng,A00; A02; B00,19,,2023.0,DDB,Đại Học Thành Đông
7380101,Luật,A00; A01; C00; D01,14,,2023.0,DDB,Đại Học Thành Đông
7380107,Luật kinh tế,A00; A01; C00; D01,14,,2023.0,DDB,Đại Học Thành Đông
7310205,Quản lý nhà nước,A00; A01; C00; D01,14,,2023.0,DDB,Đại Học Thành Đông
7810103,Quản trị dịch vụ Du lịch và Lữ hành,A00; A01; C00; D01,14,,2023.0,DDB,Đại Học Thành Đông
7810201,Quản trị khách sạn,A00; A01; C00; D01,14,,2023.0,DDB,Đại Học Thành Đông
7340101,Quản trị kinh doanh,A00; A01; A07; D01,14,,2023.0,DDB,Đại Học Thành Đông
7340301,Kế toán,A00; A01; A07; D01,14,,2023.0,DDB,Đại Học Thành Đông
7340201,Tài chính - Ngân hàng,A00; A01; A07; D01,14,,2023.0,DDB,Đại Học Thành Đông
7850103,Quản lý đất đai,A00; A04; B00; D01,14,,2023.0,DDB,Đại Học Thành Đông
7510103,CNKT Xây dựng,A00; A01; D07; D08,14,,2023.0,DDB,Đại Học Thành Đông
7480201,Công nghệ thông tin,A00; A01; D07; D08,14,,2023.0,DDB,Đại Học Thành Đông
7510205,CNKT Ôtô,A00; A01; C01; D01,14,,2023.0,DDB,Đại Học Thành Đông
7310201,Chính trị học,A00; A01; C01; D01,14,,2023.0,DDB,Đại Học Thành Đông
