Mã Trường,Tên Trường,Mã Ngành,Tên Ngành,Điểm chuẩn,Ghi chú,Năm,subject_group
UEH,Đại Học Kinh Tế TPHCM,7510605,Logistics và Quản lý chuỗi cung ứng,550.0,"Học bạ, Phân hiệu Vĩnh Long",2022,DGNLHCM
UEH,Đại Học Kinh Tế TPHCM,7510605,Logistics và Quản lý chuỗi cung ứng,39.0,"Học bạ, Phân hiệu Vĩnh Long",2022,A00
UEH,Đại Học Kinh Tế TPHCM,7510605,Logistics và Quản lý chuỗi cung ứng,39.0,"Học bạ, Phân hiệu Vĩnh Long",2022,A01
UEH,Đại Học Kinh Tế TPHCM,7510605,Logistics và Quản lý chuỗi cung ứng,39.0,"Học bạ, Phân hiệu Vĩnh Long",2022,D01
UEH,Đại Học Kinh Tế TPHCM,7510605,Logistics và Quản lý chuỗi cung ứng,39.0,"Học bạ, Phân hiệu Vĩnh Long",2022,D07
UEH,Đại Học Kinh Tế TPHCM,7340122,Thương mại điện tử,550.0,"Học bạ, Phân hiệu Vĩnh Long",2022,DGNLHCM
UEH,Đại Học Kinh Tế TPHCM,7220201,Ngôn ngữ Anh,600.0,"Học bạ, Phân hiệu Vĩnh Long",2022,DGNLHCM
UEH,Đại Học Kinh Tế TPHCM,7810103,Quản trị dịch vụ du lịch và lữ hành,600.0,"Học bạ, Phân hiệu Vĩnh Long",2022,DGNLHCM
UEH,Đại Học Kinh Tế TPHCM,7380107,Luật,550.0,"Học bạ, Phân hiệu Vĩnh Long",2022,DGNLHCM
UEH,Đại Học Kinh Tế TPHCM,7620114,Kinh doanh nông nghiệp,500.0,"Học bạ, Phân hiệu Vĩnh Long",2022,DGNLHCM
HCMUC,Đại Học Văn Hóa TPHCM,7810103B,Quản trị dịch vụ du lịch và lữ hành,26.0,"Học bạ, chuyên ngành Hướng dẫn du lịch",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7810103B,Quản trị dịch vụ du lịch và lữ hành,26.0,"Học bạ, chuyên ngành Hướng dẫn du lịch",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7810103B,Quản trị dịch vụ du lịch và lữ hành,26.0,"Học bạ, chuyên ngành Hướng dẫn du lịch",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7810103B,Quản trị dịch vụ du lịch và lữ hành,26.0,"Học bạ, chuyên ngành Hướng dẫn du lịch",2022,D10
HCMUC,Đại Học Văn Hóa TPHCM,7810103A,Quản trị dịch vụ du lịch và lữ hành,25.5,"Học bạ, chuyên ngành Quản trị lữ hành",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7810103A,Quản trị dịch vụ du lịch và lữ hành,25.5,"Học bạ, chuyên ngành Quản trị lữ hành",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7810103A,Quản trị dịch vụ du lịch và lữ hành,25.5,"Học bạ, chuyên ngành Quản trị lữ hành",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7810103A,Quản trị dịch vụ du lịch và lữ hành,25.5,"Học bạ, chuyên ngành Quản trị lữ hành",2022,D10
HCMUC,Đại Học Văn Hóa TPHCM,7220112,Văn hoá các dân tộc thiểu số Việt Nam,15.0,Học bạ,2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7220112,Văn hoá các dân tộc thiểu số Việt Nam,15.0,Học bạ,2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7220112,Văn hoá các dân tộc thiểu số Việt Nam,15.0,Học bạ,2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7220112,Văn hoá các dân tộc thiểu số Việt Nam,15.0,Học bạ,2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7320402,Kinh doanh xuất bản phẩm,18.5,Học bạ,2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7320402,Kinh doanh xuất bản phẩm,18.5,Học bạ,2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7320402,Kinh doanh xuất bản phẩm,18.5,Học bạ,2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7320402,Kinh doanh xuất bản phẩm,18.5,Học bạ,2022,D10
HCMUC,Đại Học Văn Hóa TPHCM,7320201,Thông tin - thư viện,15.0,Học bạ,2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7320201,Thông tin - thư viện,15.0,Học bạ,2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7320201,Thông tin - thư viện,15.0,Học bạ,2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7320201,Thông tin - thư viện,15.0,Học bạ,2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7229042A,Quản lý văn hoá,19.5,"Học bạ, chuyên ngành Quản lý hoạt động văn hóa xã hội",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7229042A,Quản lý văn hoá,19.5,"Học bạ, chuyên ngành Quản lý hoạt động văn hóa xã hội",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7229042A,Quản lý văn hoá,19.5,"Học bạ, chuyên ngành Quản lý hoạt động văn hóa xã hội",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7229042A,Quản lý văn hoá,19.5,"Học bạ, chuyên ngành Quản lý hoạt động văn hóa xã hội",2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7229042B,Quản lý văn hoá,21.0,"Học bạ, chuyên ngành Quản lý di sản văn hóa và phát triển du lịch",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7229042B,Quản lý văn hoá,21.0,"Học bạ, chuyên ngành Quản lý di sản văn hóa và phát triển du lịch",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7229042B,Quản lý văn hoá,21.0,"Học bạ, chuyên ngành Quản lý di sản văn hóa và phát triển du lịch",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7229042B,Quản lý văn hoá,21.0,"Học bạ, chuyên ngành Quản lý di sản văn hóa và phát triển du lịch",2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7320305,Bảo tàng học,15.0,Học bạ,2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7320305,Bảo tàng học,15.0,Học bạ,2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7320305,Bảo tàng học,15.0,Học bạ,2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7320305,Bảo tàng học,15.0,Học bạ,2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7229040C,Văn hoá học,25.5,"Học bạ, chuyên ngành Truyền thông Văn hóa",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7229040C,Văn hoá học,25.5,"Học bạ, chuyên ngành Truyền thông Văn hóa",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7229040C,Văn hoá học,25.5,"Học bạ, chuyên ngành Truyền thông Văn hóa",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7229040C,Văn hoá học,25.5,"Học bạ, chuyên ngành Truyền thông Văn hóa",2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7229040A,Văn hoá học,20.0,"Học bạ, chuyên ngành Văn hóa Việt Nam",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7229040A,Văn hoá học,20.0,"Học bạ, chuyên ngành Văn hóa Việt Nam",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7229040A,Văn hoá học,20.0,"Học bạ, chuyên ngành Văn hóa Việt Nam",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7229040A,Văn hoá học,20.0,"Học bạ, chuyên ngành Văn hóa Việt Nam",2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7810101,Du lịch,25.5,Học bạ,2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7810101,Du lịch,25.5,Học bạ,2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7810101,Du lịch,25.5,Học bạ,2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7810101,Du lịch,25.5,Học bạ,2022,D10
HCMUC,Đại Học Văn Hóa TPHCM,7229042C,Quản lý văn hoá,17.0,"Học bạ, chuyên ngành Tổ chức dàn dựng",2022,R01
HCMUC,Đại Học Văn Hóa TPHCM,7229042C,Quản lý văn hoá,17.0,"Học bạ, chuyên ngành Tổ chức dàn dựng",2022,R02
HCMUC,Đại Học Văn Hóa TPHCM,7229042C,Quản lý văn hoá,17.0,"Học bạ, chuyên ngành Tổ chức dàn dựng",2022,R03
HCMUC,Đại Học Văn Hóa TPHCM,7229042C,Quản lý văn hoá,17.0,"Học bạ, chuyên ngành Tổ chức dàn dựng",2022,R04
HCMUC,Đại Học Văn Hóa TPHCM,7229042D,Quản lý văn hoá,25.0,"Học bạ, chuyên ngành Tổ chức sự kiện văn hóa, thể thao, du lịch",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7229042D,Quản lý văn hoá,25.0,"Học bạ, chuyên ngành Tổ chức sự kiện văn hóa, thể thao, du lịch",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7229042D,Quản lý văn hoá,25.0,"Học bạ, chuyên ngành Tổ chức sự kiện văn hóa, thể thao, du lịch",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7229042D,Quản lý văn hoá,25.0,"Học bạ, chuyên ngành Tổ chức sự kiện văn hóa, thể thao, du lịch",2022,D09
HCMUC,Đại Học Văn Hóa TPHCM,7229040B,Văn hoá học,24.5,"Học bạ, chuyên ngành Công nghiệp Văn hóa",2022,D01
HCMUC,Đại Học Văn Hóa TPHCM,7229040B,Văn hoá học,24.5,"Học bạ, chuyên ngành Công nghiệp Văn hóa",2022,C00
HCMUC,Đại Học Văn Hóa TPHCM,7229040B,Văn hoá học,24.5,"Học bạ, chuyên ngành Công nghiệp Văn hóa",2022,D15
HCMUC,Đại Học Văn Hóa TPHCM,7229040B,Văn hoá học,24.5,"Học bạ, chuyên ngành Công nghiệp Văn hóa",2022,D09
HLU,Đại Học Luật Hà Nội,7380101PHHB,Luật,21.0,"Học bạ
Đào tạo Phân hiệu Đắk Lắk",2022,A00
HLU,Đại Học Luật Hà Nội,7380101PHHB,Luật,21.0,"Học bạ
Đào tạo Phân hiệu Đắk Lắk",2022,A01
HLU,Đại Học Luật Hà Nội,7380101PHHB,Luật,21.0,"Học bạ
Đào tạo Phân hiệu Đắk Lắk",2022,D01
HLU,Đại Học Luật Hà Nội,7380101PHHB,Luật,21.0,"Học bạ
Đào tạo Phân hiệu Đắk Lắk",2022,C00
HLU,Đại Học Luật Hà Nội,7380101PHHB,Luật,21.0,"Học bạ
Đào tạo Phân hiệu Đắk Lắk",2022,D03
HLU,Đại Học Luật Hà Nội,7380101PHHB,Luật,21.0,"Học bạ
Đào tạo Phân hiệu Đắk Lắk",2022,D02
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,26.3,Học bạ,2022,D01
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,26.3,Học bạ,2022,D03
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,26.3,Học bạ,2022,D04
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,26.3,Học bạ,2022,D06
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,26.3,Học bạ,2022,D02
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,26.3,Học bạ,2022,D05
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,27.68,Học bạ,2022,C00
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,27.72,Học bạ,2022,A01
HLU,Đại Học Luật Hà Nội,7380101HB,Luật,27.69,Học bạ,2022,A00
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,29.1,Học bạ,2022,A00
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,29.52,Học bạ,2022,A01
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,28.94,Học bạ,2022,C00
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,27.55,Học bạ,2022,D01
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,27.55,Học bạ,2022,D03
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,27.55,Học bạ,2022,D04
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,27.55,Học bạ,2022,D06
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,27.55,Học bạ,2022,D02
HLU,Đại Học Luật Hà Nội,7380107HB,Luật,27.55,Học bạ,2022,D05
HLU,Đại Học Luật Hà Nội,7380109HB,Luật,27.25,Học bạ,2022,A01
HLU,Đại Học Luật Hà Nội,7380109HB,Luật,26.22,Học bạ,2022,D01
HLU,Đại Học Luật Hà Nội,7220201HB,Ngôn ngữ Anh,24.69,Học bạ,2022,A01
HLU,Đại Học Luật Hà Nội,7220201HB,Ngôn ngữ Anh,24.74,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7140206,Giáo dục Thể chất,27.03,Học bạ,2022,T00
HCMUE,Đại Học Sư Phạm TPHCM,7140201,Giáo dục Mầm non,24.48,Học bạ,2022,M00
HCMUE,Đại Học Sư Phạm TPHCM,7140247,Sư phạm khoa học tự nhiên,27.83,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7140247,Sư phạm khoa học tự nhiên,27.83,Học bạ,2022,B00
HCMUE,Đại Học Sư Phạm TPHCM,7140247,Sư phạm khoa học tự nhiên,27.83,Học bạ,2022,D90
HCMUE,Đại Học Sư Phạm TPHCM,7140234,Sư phạm Tiếng Trung Quốc,27.6,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7140234,Sư phạm Tiếng Trung Quốc,27.6,Học bạ,2022,D04
HCMUE,Đại Học Sư Phạm TPHCM,7310403,Tâm lý học,27.73,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7310403,Tâm lý học,27.73,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7310403,Tâm lý học,27.73,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140203,Giáo dục Đặc biệt,26.8,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7140203,Giáo dục Đặc biệt,26.8,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140203,Giáo dục Đặc biệt,26.8,Học bạ,2022,C15
HCMUE,Đại Học Sư Phạm TPHCM,7140202,Giáo dục Tiểu học,28.3,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7140202,Giáo dục Tiểu học,28.3,Học bạ,2022,A01
HCMUE,Đại Học Sư Phạm TPHCM,7140202,Giáo dục Tiểu học,28.3,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7220204,Ngôn ngữ Trung Quốc,26.48,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7220204,Ngôn ngữ Trung Quốc,26.48,Học bạ,2022,D04
HCMUE,Đại Học Sư Phạm TPHCM,7220210,Ngôn ngữ Hàn Quốc,27.94,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7220210,Ngôn ngữ Hàn Quốc,27.94,Học bạ,2022,D96
HCMUE,Đại Học Sư Phạm TPHCM,7220210,Ngôn ngữ Hàn Quốc,27.94,Học bạ,2022,D78
HCMUE,Đại Học Sư Phạm TPHCM,7480201,Công nghệ thông tin,25.92,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7480201,Công nghệ thông tin,25.92,Học bạ,2022,A01
HCMUE,Đại Học Sư Phạm TPHCM,7140231,Sư phạm Tiếng Anh,27.92,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7140209,Sư phạm Toán học,29.75,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7140209,Sư phạm Toán học,29.75,Học bạ,2022,A01
HCMUE,Đại Học Sư Phạm TPHCM,7140217,Sư phạm Ngữ văn,28.93,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7140217,Sư phạm Ngữ văn,28.93,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140217,Sư phạm Ngữ văn,28.93,Học bạ,2022,D78
HCMUE,Đại Học Sư Phạm TPHCM,7140212,Sư phạm Hóa học,29.75,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7140212,Sư phạm Hóa học,29.75,Học bạ,2022,B00
HCMUE,Đại Học Sư Phạm TPHCM,7140212,Sư phạm Hóa học,29.75,Học bạ,2022,D07
HCMUE,Đại Học Sư Phạm TPHCM,7140219,Sư phạm Địa lý,27.92,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140219,Sư phạm Địa lý,27.92,Học bạ,2022,D15
HCMUE,Đại Học Sư Phạm TPHCM,7140219,Sư phạm Địa lý,27.92,Học bạ,2022,C04
HCMUE,Đại Học Sư Phạm TPHCM,7140219,Sư phạm Địa lý,27.92,Học bạ,2022,D78
HCMUE,Đại Học Sư Phạm TPHCM,7760101,Công tác xã hội,22.8,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7760101,Công tác xã hội,22.8,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7760101,Công tác xã hội,22.8,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140210,Sư phạm Tin học,27.18,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7140210,Sư phạm Tin học,27.18,Học bạ,2022,A01
HCMUE,Đại Học Sư Phạm TPHCM,7140211,Sư phạm Vật lý,29.5,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7140211,Sư phạm Vật lý,29.5,Học bạ,2022,A01
HCMUE,Đại Học Sư Phạm TPHCM,7140211,Sư phạm Vật lý,29.5,Học bạ,2022,C01
HCMUE,Đại Học Sư Phạm TPHCM,7220209,Ngôn ngữ Nhật,26.27,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7220209,Ngôn ngữ Nhật,26.27,Học bạ,2022,D06
HCMUE,Đại Học Sư Phạm TPHCM,7310601,Quốc tế học,25.64,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7310601,Quốc tế học,25.64,Học bạ,2022,D14
HCMUE,Đại Học Sư Phạm TPHCM,7310601,Quốc tế học,25.64,Học bạ,2022,D78
HCMUE,Đại Học Sư Phạm TPHCM,7220203,Ngôn ngữ Pháp,22.75,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7220203,Ngôn ngữ Pháp,22.75,Học bạ,2022,D03
HCMUE,Đại Học Sư Phạm TPHCM,7310630,Việt Nam học,25.7,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7310630,Việt Nam học,25.7,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7310630,Việt Nam học,25.7,Học bạ,2022,D78
HCMUE,Đại Học Sư Phạm TPHCM,7220202,Ngôn ngữ Nga,23.15,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7220202,Ngôn ngữ Nga,23.15,Học bạ,2022,D78
HCMUE,Đại Học Sư Phạm TPHCM,7220202,Ngôn ngữ Nga,23.15,Học bạ,2022,D02
HCMUE,Đại Học Sư Phạm TPHCM,7220202,Ngôn ngữ Nga,23.15,Học bạ,2022,D80
HCMUE,Đại Học Sư Phạm TPHCM,7220201,Ngôn ngữ Anh,26.85,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7440112,Hoá học,23.7,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7440112,Hoá học,23.7,Học bạ,2022,B00
HCMUE,Đại Học Sư Phạm TPHCM,7440112,Hoá học,23.7,Học bạ,2022,D07
HCMUE,Đại Học Sư Phạm TPHCM,7229030,Văn học,26.62,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7229030,Văn học,26.62,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7229030,Văn học,26.62,Học bạ,2022,D78
HCMUE,Đại Học Sư Phạm TPHCM,7140208,Giáo dục Quốc phòng - An ninh,26.1,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140208,Giáo dục Quốc phòng - An ninh,26.1,Học bạ,2022,C19
HCMUE,Đại Học Sư Phạm TPHCM,7140208,Giáo dục Quốc phòng - An ninh,26.1,Học bạ,2022,A08
HCMUE,Đại Học Sư Phạm TPHCM,7310403,Tâm lý học giáo dục,25.85,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7310403,Tâm lý học giáo dục,25.85,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7310403,Tâm lý học giáo dục,25.85,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140249,Sư phạm Lịch sử Địa lý,27.12,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140249,Sư phạm Lịch sử Địa lý,27.12,Học bạ,2022,C19
HCMUE,Đại Học Sư Phạm TPHCM,7140249,Sư phạm Lịch sử Địa lý,27.12,Học bạ,2022,C20
HCMUE,Đại Học Sư Phạm TPHCM,7140101,Giáo dục học,25.32,Học bạ,2022,B00
HCMUE,Đại Học Sư Phạm TPHCM,7140101,Giáo dục học,25.32,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7140101,Giáo dục học,25.32,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140101,Giáo dục học,25.32,Học bạ,2022,C01
HCMUE,Đại Học Sư Phạm TPHCM,7440102,Vật lý học,24.08,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7440102,Vật lý học,24.08,Học bạ,2022,A01
HCMUE,Đại Học Sư Phạm TPHCM,7140218,Sư phạm Lịch sử,28.08,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140218,Sư phạm Lịch sử,28.08,Học bạ,2022,D14
HCMUE,Đại Học Sư Phạm TPHCM,7140204,Giáo dục Công dân,26.88,Học bạ,2022,D01
HCMUE,Đại Học Sư Phạm TPHCM,7140204,Giáo dục Công dân,26.88,Học bạ,2022,C00
HCMUE,Đại Học Sư Phạm TPHCM,7140204,Giáo dục Công dân,26.88,Học bạ,2022,C19
HCMUE,Đại Học Sư Phạm TPHCM,7140246,Sư phạm công nghệ,23.18,Học bạ,2022,A00
HCMUE,Đại Học Sư Phạm TPHCM,7140246,Sư phạm công nghệ,23.18,Học bạ,2022,B00
HCMUE,Đại Học Sư Phạm TPHCM,7140246,Sư phạm công nghệ,23.18,Học bạ,2022,D90
HCMUE,Đại Học Sư Phạm TPHCM,7140246,Sư phạm công nghệ,23.18,Học bạ,2022,A02
BMTU,Đại học Y Dược Buôn Ma Thuột,7720201,Dược học,22.0,Học bạ,2022,A00
BMTU,Đại học Y Dược Buôn Ma Thuột,7720201,Dược học,22.0,Học bạ,2022,B00
BMTU,Đại học Y Dược Buôn Ma Thuột,7720201,Dược học,22.0,Học bạ,2022,D07
BMTU,Đại học Y Dược Buôn Ma Thuột,7720101,Y khoa,26.5,Học bạ,2022,B00
BMTU,Đại học Y Dược Buôn Ma Thuột,7720101,Y khoa,26.5,Học bạ,2022,D08
BMTU,Đại học Y Dược Buôn Ma Thuột,7720101,Y khoa,26.5,Học bạ,2022,A02
BMTU,Đại học Y Dược Buôn Ma Thuột,7720301,Điều dưỡng,18.0,Học bạ,2022,B00
BMTU,Đại học Y Dược Buôn Ma Thuột,7720301,Điều dưỡng,18.0,Học bạ,2022,B08
BMTU,Đại học Y Dược Buôn Ma Thuột,7720301,Điều dưỡng,18.0,Học bạ,2022,A02
BMTU,Đại học Y Dược Buôn Ma Thuột,7720301,Điều dưỡng,18.0,Học bạ,2022,D34
BMTU,Đại học Y Dược Buôn Ma Thuột,7720701,Y tế công cộng,18.0,Học bạ,2022,B00
BMTU,Đại học Y Dược Buôn Ma Thuột,7720701,Y tế công cộng,18.0,Học bạ,2022,B08
BMTU,Đại học Y Dược Buôn Ma Thuột,7720701,Y tế công cộng,18.0,Học bạ,2022,A02
HUMG,Đại Học Mỏ Địa Chất,7520604,Kỹ thuật dầu khí,22.0,Học bạ,2022,A00
HUMG,Đại Học Mỏ Địa Chất,7520604,Kỹ thuật dầu khí,22.0,Học bạ,2022,A01
HUMG,Đại Học Mỏ Địa Chất,7520604,Kỹ thuật dầu khí,22.0,Học bạ,2022,D07
HUMG,Đại Học Mỏ Địa Chất,7520604,Kỹ thuật dầu khí,22.0,Học bạ,2022,D01
HUMG,Đại Học Mỏ Địa Chất,7520502,Kỹ thuật địa vật lý,19.0,Học bạ,2022,A00
HUMG,Đại Học Mỏ Địa Chất,7520502,Kỹ thuật địa vật lý,19.0,Học bạ,2022,A01
HUMG,Đại Học Mỏ Địa Chất,7520502,Kỹ thuật địa vật lý,19.0,Học bạ,2022,D07
HUMG,Đại Học Mỏ Địa Chất,7520502,Kỹ thuật địa vật lý,19.0,Học bạ,2022,A04
HUMG,Đại Học Mỏ Địa Chất,7510401,Công nghệ kỹ thuật hoá học,22.0,Học bạ,2022,A00
HUMG,Đại Học Mỏ Địa Chất,7510401,Công nghệ kỹ thuật hoá học,22.0,Học bạ,2022,A06
HUMG,Đại Học Mỏ Địa Chất,7510401,Công nghệ kỹ thuật hoá học,22.0,Học bạ,2022,B00
HUMG,Đại Học Mỏ Địa Chất,7510401,Công nghệ kỹ thuật hoá học,22.0,Học bạ,2022,D07
HUMG,Đại Học Mỏ Địa Chất,7440229,Quản lý dữ liệu khoa học trái đất,20.5,Học bạ,2022,A00
HUMG,Đại Học Mỏ Địa Chất,7440229,Quản lý dữ liệu khoa học trái đất,20.5,Học bạ,2022,A01
HUMG,Đại Học Mỏ Địa Chất,7440229,Quản lý dữ liệu khoa học trái đất,20.5,Học bạ,2022,D07
HUMG,Đại Học Mỏ Địa Chất,7440229,Quản lý dữ liệu khoa học trái đất,20.5,Học bạ,2022,A04
HUMG,Đại Học Mỏ Địa Chất,7520605,Kỹ thuật khí thiên nhiên,20.5,Học bạ,2022,A00
HUMG,Đại Học Mỏ Địa Chất,7520605,Kỹ thuật khí thiên nhiên,20.5,Học bạ,2022,A01
HUMG,Đại Học Mỏ Địa Chất,7520605,Kỹ thuật khí thiên nhiên,20.5,Học bạ,2022,D07
HUMG,Đại Học Mỏ Địa Chất,7520605,Kỹ thuật khí thiên nhiên,20.5,Học bạ,2022,D01
HUMG,Đại Học Mỏ Địa Chất,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,18.5,Học bạ,2022,A00
HUMG,Đại Học Mỏ Địa Chất,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,18.5,Học bạ,2022,A01
HUMG,Đại Học Mỏ Địa Chất,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,18.5,Học bạ,2022,D07
HUMG,Đại Học Mỏ Địa Chất,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,18.5,Học bạ,2022,D01
HUMG,Đại Học Mỏ Địa Chất,7520301,Kỹ thuật hoá học,22.0,"Chương trình tiên tiến, Học bạ",2022,A00
HUMG,Đại Học Mỏ Địa Chất,7520301,Kỹ thuật hoá học,22.0,"Chương trình tiên tiến, Học bạ",2022,A01
HUMG,Đại Học Mỏ Địa Chất,7520301,Kỹ thuật hoá học,22.0,"Chương trình tiên tiến, Học bạ",2022,B00
HUMG,Đại Học Mỏ Địa Chất,7520301,Kỹ thuật hoá học,22.0,"Chương trình tiên tiến, Học bạ",2022,D07
HUMG,Đại Học Mỏ Địa Chất,7520501,Kỹ thuật địa chất,18.0,Học bạ,2022,A00
HUMG,Đại Học Mỏ Địa Chất,7520501,Kỹ thuật địa chất,18.0,Học bạ,2022,A01
HUMG,Đại Học Mỏ Địa Chất,7520501,Kỹ thuật địa chất,18.0,Học bạ,2022,C04
